Date,Startup Name,SubVertical,City,Amount,is_funded,Year,Month,Industry Vertical Cleaned,InvestmentType_Cleaned,Investors_Cleaned
2017-05-09,Curie Labs,Energy Analytics startup,delhi,50000.0,1,2017,5,technology,Seed,Satoshi Studios
2017-05-09,Uncanny Vision,Computer Vision on Embedded Systems,bengaluru,,0,2017,5,technology,Seed,Anand Chandrasekaran
2017-05-09,Anchanto,Ecommerce Fulfilment and Technology Platform,pune,,0,2017,5,technology,Private Equity,Luxasia Group
2017-05-09,Sequretek,IT Security & Data Management Services,mumbai,,0,2017,5,technology,Private Equity,"Gvfl, Unicorn India Ventures"
2017-05-10,Lucideus,Cyber Security Startup,delhi,,0,2017,5,technology,Seed,"Vellayan Subbiah, Jonathan Boutelle, Rajan Anandan,\\Xc2\\Xa0 Rahul Chawla, Salil Donde, Amit Ranjan, Govind Rajan & Others"
2017-05-10,Vidooly,Video Intelligence platform,noida,1400000.0,1,2017,5,consumer services,Private Equity,"Times Internet, Gvfl"
2017-05-10,Shopclues,Online marketplace,gurgaon,7700000.0,1,2017,5,e-commerce,Private Equity,Innoven Capital
2017-05-10,Fourth Ambit,Community Building platform,bengaluru,600000.0,1,2017,5,consumer services,Seed,1Crowd
2017-05-10,Chymera VR,Advertising Platform for Virtual Reality,bengaluru,,0,2017,5,technology,Seed,"Varsha Rao, Surojit Chatterjee, Nirav Choksi & Others"
2017-05-11,Early Salary,Online lending platform,pune,4000000.0,1,2017,5,consumer services,Private Equity,"Dg Ventures India, Dewan Housing Finance Corp"
2017-05-11,Book My Diamond,Diamond B2B eTailer,mumbai,,0,2017,5,e-commerce,Seed,Chirag Nikunj Sheth & Others
2017-05-11,ION Energy,Clean Tech Startup,mumbai,,0,2017,5,technology,Seed,"Aakrit Vaish, Swapan Rajdev, Sushill Jiwarajka"
2017-05-12,Legal Raasta,Legal Services to SMEs & Individuals,delhi,5000000.0,1,2017,5,consumer services,Private Equity,Impanix Capital
2017-05-12,Log 9 Materials,NanoTech product developer,bengaluru,,0,2017,5,technology,Seed,Gems
2017-05-12,Remit Guru,Digital money transfer platform,mumbai,466000.0,1,2017,5,consumer services,Private Equity,"Infibeam, Ccavenue"
2017-05-12,Aequm,Cloud ECommerce platform,bengaluru,1000000.0,1,2017,5,e-commerce,Seed,Undisclosed
2017-05-15,Zapty,Project Management tool,bengaluru,500000.0,1,2017,5,technology,Seed,Ideaspring Capital
2017-05-15,Vernacular.ai,Multi-lingual AI Platform for Businesses,bengaluru,,0,2017,5,technology,Seed,Kstart Capital
2017-05-16,Niki.ai,AI-based chatbot,bengaluru,,0,2017,5,technology,Private Equity,Sap
2017-05-16,Telr,Online Payment Gateway,mumbai,3000000.0,1,2017,5,technology,Private Equity,Innovations East
2017-05-16,Fynd,Fashion ECommerce Portal,mumbai,500000.0,1,2017,5,e-commerce,Private Equity,Rocketship
2017-05-17,Genie,hyperlocal delivery and logistics mobile app,chennai,250000.0,1,2017,5,consumer services,Seed,Undisclosed
2017-05-17,Paysense,Online Lending platform,mumbai,5300000.0,1,2017,5,consumer services,Private Equity,Jungle Ventures
2017-05-18,The Good Life,Online Luxury Tea etailer,mumbai,1000000.0,1,2017,5,e-commerce,Seed,"Ayesha Takia Azmi, Abu Farhan Azmi"
2017-05-18,PumpKart,Online Water Pumps etailer,chandigarh,,0,2017,5,e-commerce,Seed,Dr. Ritesh Malik
2017-05-18,Paytm,Mobile Wallet & ECommerce platform,bengaluru,1400000000.0,1,2017,5,e-commerce,Private Equity,Softbank Group
2017-05-19,EzCred,Consumer Lending Platform,bengaluru,1000000.0,1,2017,5,consumer services,Seed,"Dheeraj Pandey, Rajesh Yohannan, Akash Garg"
2017-05-19,HealthSutra,Health Food Maker,hyderabad,,0,2017,5,food & beverage,Seed,"Ankur Capital, Hyderabad Angels"
2017-05-20,YepMe,Private Fashion Brand etailer,delhi,,0,2017,5,e-commerce,Private Equity,Gokaldas Exports Ltd
2017-05-22,Delhivery,ECommerce Logistics provider,delhi,30000000.0,1,2017,5,logistics,Private Equity,Fosun International
2017-05-22,ZipGrid,"Cashless, paperless solutions for Housing societies",mumbai,500000.0,1,2017,5,consumer services,Seed,"Jll, 1Crowd"
2017-05-23,TravelSpice,Travel ECommerce portal,hyderabad,,0,2017,5,e-commerce,Seed,Eagle10 Ventures
2017-05-23,Magicpin,Hyperlocal discovery platform,gurgaon,6600000.0,1,2017,5,consumer services,Private Equity,"Lightspeed Venture Partners, Vy Capital,"
2017-05-23,The Print,News Portal,delhi,,0,2017,5,consumer services,Seed,"Ratan Tata, Nandan Nilekani, Uday Kotak, Vijay Shekhar Sharma, Kiran Mazumdar-Shaw, Rajiv C Mody"
2017-05-23,Box8,Food Delivery Platform,mumbai,1000000.0,1,2017,5,consumer services,Private Equity,Trifecta Capital
2017-05-24,GenNext Students,Online Tutoring Services,mumbai,580000.0,1,2017,5,consumer services,Seed,Undisclosed
2017-05-25,Aye Finance,Non-Banking Financial Company,gurgaon,8000000.0,1,2017,5,finance,Private Equity,Blue Orchard
2017-05-26,WhatsLoan,Online Lending mobile app,bengaluru,,0,2017,5,consumer services,Seed,Lahiri Music\\Xe2\\X80\\X99S Family Office
2017-05-29,Cube Consumer Services,Finance management Mobile app,mumbai,,0,2017,5,consumer services,Seed,Undisclosed
2017-05-29,Nivesh,Online MF investment platform,noida,,0,2017,5,consumer services,Seed,"Pv Sahad, Sandeep Shroff, Rahul Gupta"
2017-05-29,Wowflux,image Processing solution,delhi,,0,2017,5,technology,Seed,Undisclosed
2017-05-29,Collateral Medical,Online Medical equipment supplier,mumbai,3500000.0,1,2017,5,e-commerce,Private Equity,Carpediem Capital
2017-05-30,Loadshare,Express Logistics Network,bengaluru,,0,2017,5,logistics,Seed,Matrix Partners
2017-05-30,SimpliLend,Online lending platform,delhi,,0,2017,5,consumer services,Seed,Undisclosed
2017-05-30,Supr Daily,Subscription based delivery platform,mumbai,1500000.0,1,2017,5,consumer services,Private Equity,"Soma Capital, Great Oaks Ventures, 122 West Ventures"
2017-05-30,Swiggy,Online food delivery platform,bengaluru,80000000.0,1,2017,5,consumer services,Private Equity,"Nasper, Accel India, Saif Partners, Bessemer Venture Partners, Harmony Partners, Norwest Venture Partners"
2017-05-31,SastaSundar,Online Pharmacy,kolkata,5000000.0,1,2017,5,e-commerce,Private Equity,Rohto Pharmaceutical
2017-05-31,Magicpin,Hyperlocal Discovery\\xc2\\xa0 & Rewards platform,gurgaon,7000000.0,1,2017,5,consumer services,Private Equity,"Lightspeed India Partners, Waterbridge Ventures"
2017-04-01,Cashe,Online & Mobile based Lending platform,mumbai,3800000.0,1,2017,4,consumer services,Private Equity,"Mathew Cyriac, Florintree Advisors,"
2017-04-03,Eruditus,Executive Education Provider,mumbai,8200000.0,1,2017,4,education,Private Equity,Bertelsmann India
2017-04-03,TestBook,Online Test Preparation Platform,mumbai,,0,2017,4,consumer services,Private Equity,Matrix Partners India
2017-04-03,Healthcare at Home,Home Healthcare Provider,noida,40000000.0,1,2017,4,healthcare,Private Equity,Quadria Capital Advisors
2017-04-03,Tyre Express,Enterprise IoT solutions For Tyre Performance,mumbai,,0,2017,4,technology,Seed,Rohitash Gupta
2017-04-03,SmartCoin,Micro Lending platform,bengaluru,,0,2017,4,consumer services,Private Equity,Unicorn India Ventures & Others
2017-04-04,WayCool,Fresh-Produce Distribution Platform,chennai,2700000.0,1,2017,4,food & beverage,Private Equity,Aspada Investments
2017-04-04,Perfios,Fin-Tech Solutions,bengaluru,6100000.0,1,2017,4,technology,Private Equity,Bessemer Venture Partners
2017-04-04,Whatfix,Interactive Tech-Support Guides,bengaluru,3690000.0,1,2017,4,technology,Private Equity,"Stellaris Venture Partners, Helion Venture Partners, Powerhouse Ventures, Gokul Rajaram, Girish Mathrubootham, Aneesh Reddy, Vispi Daver"
2017-04-04,ElastiRun,App based Logistics & Distribution platform,pune,7000000.0,1,2017,4,technology,Private Equity,"Kalaari Capital, Norwest Venture Partners"
2017-04-04,Trukky,Online Truck Aggregator & Booking platform,ahmedabad,500000.0,1,2017,4,consumer services,Seed,"Keyur Joshi, Pavan Bakeri"
2017-04-04,Konsult App,App based Doctor Consulting platform,delhi,500000.0,1,2017,4,consumer services,Seed,"Koen Bouwers, Lomesh Agarwal, Jeroen Mensen, Pablo Van Den Bosch & Others"
2017-04-05,Credit Sudhaar,Credit Score Improvement platform,mumbai,,0,2017,4,consumer services,Seed,"Deepak Kulkarni, Sandeep Pangal"
2017-04-05,Fingerlix,Food Delivery Platform,mumbai,3000000.0,1,2017,4,consumer services,Private Equity,Zephyr Peacock India
2017-04-05,DataWeave,Business Intelligence Solutions,bengaluru,,0,2017,4,technology,Private Equity,"Freakout Group, Blume Ventures, Herb Madan, Waterbridge Ventures"
2017-04-06,Medwell Ventures,Home-Based Healthcare provider,bengaluru,21000000.0,1,2017,4,healthcare,Private Equity,"Mahindra Partners, Eight Roads Ventures, F-Prime Capital Partners"
2017-04-06,Mech Mocha,Mobile gaming startup,bengaluru,5000000.0,1,2017,4,consumer services,Private Equity,"Accel Partners, Shunwei Capital"
2017-04-07,Startup Buddy,Startup Support Platform,gurgaon,,0,2017,4,consumer services,Seed,"Youwecan Ventures,"
2017-04-07,QorQI,Online Healthcare provider,noida,,0,2017,4,healthcare,Seed,Paytm
2017-04-07,Twenty Two Motors,Smart Scooter manufacturer,gurgaon,,0,2017,4,technology,Seed,"Ishwar Singh,Farhaan Shabbir"
2017-04-07,PharmEasy,Online Pharmacy,mumbai,18000000.0,1,2017,4,e-commerce,Private Equity,"Bessemer Venture Partners, Orios Venture Partners, Trifecta Capital,"
2017-04-08,WonderChef,Online marketplace for kitchen products,mumbai,,0,2017,4,e-commerce,Private Equity,Labruyere Eberl\\Xc3\\Xa9
2017-04-08,FastFox,Online rental discovery platform,gurgaon,4600000.0,1,2017,4,consumer services,Private Equity,"Lightspeed India Partners, Blume Ventures, Cyberagent Ventures, Growx Ventures, Imj Investment Partners"
2017-04-10,Omnify,SaaS platform for SMEs,bengaluru,150000.0,1,2017,4,technology,Seed,"Rajan Anandan, L.D Sharma, Saurabh Arora"
2017-04-10,Capital Float,Online Lending Platform for SME,bengaluru,2300000.0,1,2017,4,consumer services,Private Equity,Mahindra And Mahindra Financial Services
2017-04-11,Ninjacart,B2B agri-marketing platform,bengaluru,5500000.0,1,2017,4,e-commerce,Private Equity,"Accel Partners, Nandan Nilekani\\Xe2\\X80\\X99S Nrjn Trust, Mistletoe, Qualcomm Ventures, M&S Partners"
2017-04-11,MergerWare,Software solutions for M&As,bengaluru,100000.0,1,2017,4,technology,Seed,Philippe Bouchet
2017-04-11,Sports Flashes,Online Sports portal & Mobile app,delhi,,0,2017,4,consumer services,Seed,"Sushil Kumar, Sandeep Singh"
2017-04-12,Clovia,Online lingerie & Sleepwear etailer,delhi,4000000.0,1,2017,4,e-commerce,Private Equity,"Ivycap Ventures Advisors, Singularity Ventures And Ravi Dhariwal"
2017-04-12,Emiza,Third Party Logistics provider,mumbai,4500000.0,1,2017,4,logistics,Private Equity,"Mayfield, Nishant Rao, Dileep Nath"
2017-04-12,HackerEarth,Online Skill Assessment Platform,bengaluru,4500000.0,1,2017,4,consumer services,Private Equity,"Dhi Group Inc, Prime Venture Partners, Beenext, Beenos, Digital Garage, Bizreach"
2017-04-12,Squadrun,Software-As-a-Service Platform,noida,2100000.0,1,2017,4,technology,Private Equity,"Blume Ventures, Contrarian Capital, 91Springboard, Emergent Ventures, Abstract Ventures, Anthill Ventures, Axilor Ventures"
2017-04-12,Tinmen,Food Delivery Platform,hyderabad,,0,2017,4,consumer services,Seed,"Mape Advisory Group, R Ramaraj, Corvus Ventures"
2017-04-12,ScoutMyTrip,Online Travel planner,mumbai,,0,2017,4,consumer services,Seed,Z Nation Lab
2017-04-13,SafetyKart,Safety & Hygiene Products etailer,gurgaon,,0,2017,4,e-commerce,Private Equity,Redcliffe Capital
2017-04-13,WeAreHolidays,Travel Packages & Planner marketplace,gurgaon,7700000.0,1,2017,4,consumer services,Private Equity,"Urrshila Kerkar,"
2017-04-14,Ola Cabs,Cab Aggregator App,bengaluru,260000000.0,1,2017,4,consumer services,Private Equity,Simi Pacific Pte
2017-04-15,Myly,Mobile App for Schools,jaipur,310000.0,1,2017,4,consumer services,Seed,Mall Industries Development Bank Of India (Sidbi)
2017-04-17,CrediHealth,Online Medical Assistance platform,gurgaon,1500000.0,1,2017,4,consumer services,Private Equity,"Tolaram Inc, Mountain Pine Capital"
2017-04-17,Navia Life Care,Health Technology platform,delhi,,0,2017,4,technology,Seed,Benori Ventures Llp
2017-04-17,Raw Pressery,Raw Pressed Juices manufacturer,mumbai,,0,2017,4,food & beverage,Seed,Jacqueline Fernandez
2017-04-17,Snackible,Healthy Snacks manufacturer,mumbai,175000.0,1,2017,4,food & beverage,Seed,"Nibhrant Shah, Anandbir Singh, Anirudh Sheth, Pratik Singhi, Vikram Mehta, Murali Nair"
2017-04-17,Be U Salons,Online Salon discovery & Booking Services,delhi,620000.0,1,2017,4,consumer services,Seed,"Gaurav Kachru, Sundeep Singh Sahni, Jatin Aneja, Arun Malhotra"
2017-04-17,Simulanis,eLearning & Skills Development plat,delhi,,0,2017,4,consumer services,Seed,Village Capital
2017-04-17,LendingKart,Lending platform for small businesses,ahmedabad,4650000.0,1,2017,4,consumer services,Private Equity,Anicut Capital
2017-04-18,Innefu Security Consulting,Cyber Security solutions using AI,delhi,2000000.0,1,2017,4,technology,Private Equity,Indianivesh Venture Capital Fund
2017-04-18,Whodat,Markerless AR platform,bengaluru,600000.0,1,2017,4,technology,Private Equity,Ideaspring Capital
2017-04-18,Absentia VR,Virtual Reality Startup,bengaluru,1250000.0,1,2017,4,technology,Private Equity,Exfinity Venture Partners
2017-04-19,IOTrek,IoT Platform for Bus,delhi,155000.0,1,2017,4,technology,Seed,Undisclosed
2017-04-20,HolaChef,Online Food Delivery,mumbai,3000000.0,1,2017,4,consumer services,Private Equity,"Sidbi Venture Capital Ltd, Kalaari Capital"
2017-04-20,Wooplr,Social Commerce\\xc2\\xa0 Fashion platform,bengaluru,,0,2017,4,e-commerce,Private Equity,Ankit Nagori
2017-04-21,Video Ken,Video Based Collaborative Learning,bengaluru,1000000.0,1,2017,4,consumer services,Seed,"Ravi Garikipati, Surot Chatterjee, Ashish Agrawal, Lg Chandrasekhar, Sashi Reddi"
2017-04-24,Faasos,QSR chain and online food delivery,pune,6300000.0,1,2017,4,food & beverage,Private Equity,"Ligthbox Ventures Ii, Lightbox Expansion Fund, Sequoia Capital India, Runet South Asia, Rb Investments"
2017-04-24,Oyo Rooms,Branded Budget Hotels Aggregator,gurgaon,250000000.0,1,2017,4,consumer services,Private Equity,"Softbank Vision Fund, Lightspeed Venture Partners, Sequoia Capital India Advisors, Greenoaks Capital Partners"
2017-04-24,Toppr,Learning mobile app for students,mumbai,3200000.0,1,2017,4,consumer services,Private Equity,Wgg International
2017-04-24,Niramai,Breast Cancer Screening Solutions,bengaluru,,0,2017,4,healthcare,Seed,"Pi Ventures, Axilor Ventures, 500 Startups, Binny Bansal"
2017-04-25,The Office Pass,CoWorking Spaces booking platform,gurgaon,245000.0,1,2017,4,consumer services,Seed,"Arun Tadanki, Aditya Verma"
2017-04-25,UrbanClap,Mobile Services Marketplace,gurgaon,3100000.0,1,2017,4,consumer services,Private Equity,Trifecta Capital
2017-04-26,Awfis,Collaborative co-Working Spaces,mumbai,20000000.0,1,2017,4,consumer services,Private Equity,Sequoia India
2017-04-26,Myra,Online Pharmacy,bengaluru,,0,2017,4,consumer services,Private Equity,"Times Internet,Matrix Partners"
2017-04-26,Flytxt,Customer data analytics software,mumbai,11000000.0,1,2017,4,technology,Private Equity,Dah Beteiligungs Gmbh
2017-04-26,Howdy Ventures,Public and Private Events creation app,chennai,1500000.0,1,2017,4,consumer services,Seed,S. Xavier Britto
2017-04-26,StalkBuyLove,Online fashion marketplace,delhi,1000000.0,1,2017,4,e-commerce,Private Equity,Trifecta Capital
2017-04-26,ZipGo,Bus Pooling services platform,bengaluru,,0,2017,4,consumer services,Private Equity,"Orios Ventures Partners, Team Builder Ventures, Omidyar Networks"
2017-04-27,Scootsy,On-Demand Food Delivery,mumbai,3600000.0,1,2017,4,consumer services,Private Equity,"Agnus Capital, Khattar Holdings"
2017-04-27,Autobix,Software Solutions for Auto Dealership,pune,,0,2017,4,technology,Seed,Gardx International
2017-04-27,eShiksha,Education Institution Management Solutions,jaipur,,0,2017,4,technology,Seed,Cross Border Angels & Experts
2017-04-27,iNurture,Online Educational courses,bengaluru,1500000.0,1,2017,4,consumer services,Private Equity,Blacksoil Capital Pvt. Ltd
2017-04-28,Sepalika,Healthcare related content platform,delhi,750000.0,1,2017,4,consumer services,Seed,Accel Partners
2017-04-28,Mintwalk,Financial advisory mobile app,mumbai,,0,2017,4,consumer services,Seed,Poshika Financial Ecosystem
2017-04-29,Qriyo,Tutor Discovery & Booking platform,jaipur,,0,2017,4,consumer services,Private Equity,Nb Ventures
2017-03-01,Ola,App based cab aggregator,bengaluru,330000000.0,1,2017,3,consumer services,Private Equity,Softbank Group Corp
2017-03-01,Belong,Online Jon Portal,bengaluru,10000000.0,1,2017,3,consumer services,Private Equity,Sequoia Capital India
2017-03-01,Seenit,AI based Fashion Search Portal,kolkata,,0,2017,3,consumer services,Seed,"Calcutta Angels Network (Can), Augment Ventures"
2017-03-01,Paalak,Fresh Produce Selling portal,delhi,,0,2017,3,e-commerce,Seed,"Vishwadeep Bajaj, Harsh Kundra, Nandkumar Rane, Ln Buddharaju, Anupam Tyagi"
2017-03-02,Celes Care,Women Healthcare & Information portal,hyderabad,1500000.0,1,2017,3,consumer services,Private Equity,"Ventureast, Endiya Partners, Eight Roads Ventures, F-Prime Capital Partners"
2017-03-02,Karomi,Packaging Artwork Management software,chennai,500000.0,1,2017,3,technology,Seed,Ideaspring Capital
2017-03-02,Red Carpet,Micro Lending platform,gurgaon,2500000.0,1,2017,3,consumer services,Private Equity,Lightspeed Venture Partners
2017-03-02,Kreate Konnect,End-to-End Seller e-commerce solutions Provider,vadodara,,0,2017,3,technology,Seed,Langoor
2017-03-02,CreditMantri,Online Credit score & lending platform,chennai,7600000.0,1,2017,3,consumer services,Private Equity,Quona Capital
2017-03-03,Lets Endorse,Online Ecosystem of social innovators,bengaluru,,0,2017,3,consumer services,Seed,"Chandigarh Angels Network, Social Alpha And Other Unnamed Angel Investors"
2017-03-03,Tydy,Employee Onboarding and Engagement platform,bengaluru,275000.0,1,2017,3,technology,Seed,"Bhupen Shah, Jayesh Parekh, Sanjay Sathe"
2017-03-03,Nactus,Professional Tutors discovery & booking mobile app,jaipur,,0,2017,3,consumer services,Seed,"Sandeep Aggarwal, Gautam Chhaochharia, R Balachandar"
2017-03-03,Oho Shop,eCommerce Mobile App Builder,ahmedabad,6700000.0,1,2017,3,technology,Private Equity,"Bennett, Coleman And Company Ltd"
2017-03-03,Emojifi,Mobile App for live emoji,hyderabad,,0,2017,3,consumer services,Seed,Undisclosed
2017-03-03,Paytm Marketplace,ECommerce Marketplace,bengaluru,200000000.0,1,2017,3,e-commerce,Private Equity,Alibaba
2017-03-04,iGenetics,Health Diagnostic Solutions,mumbai,19500000.0,1,2017,3,healthcare,Private Equity,Cdc Group Plc
2017-03-06,Juno Clinic,Online Counseling Platform,mumbai,1200000.0,1,2017,3,consumer services,Seed,Atul Nishar
2017-03-06,Summerlabel,Fashion and Lifestyle discovery platform,gurgaon,150000.0,1,2017,3,consumer services,Seed,"Aneesh Seth, Tushar Mittal"
2017-03-06,PickMe,Gadget Insurance & Repair Services platform,mumbai,1790000.0,1,2017,3,consumer services,Private Equity,Sidbi Venture Capital Fund
2017-03-07,Agrostar,Direct-to-Farmer Mobile-Based Retail platform,pune,10000000.0,1,2017,3,technology,Private Equity,Accel Partners
2017-03-07,Zapr,"DSP, TV Analytics & Cross-Platform advertising",bengaluru,10000000.0,1,2017,3,technology,Private Equity,Star India Pvt Ltd
2017-03-07,Data Resolve,Cyber Security Solutions,noida,1000000.0,1,2017,3,technology,Private Equity,Idfc Parampara Early Stage Opportunities Fund
2017-03-07,Book Servicing,Online Vehicle Services Booking platform,delhi,30000.0,1,2017,3,consumer services,Seed,National Science And Technology Entrepreneurship Development Board
2017-03-07,Blowhorn,Intra-City Logistics provider,bengaluru,3650000.0,1,2017,3,consumer services,Private Equity,"Idg Ventures India, Michael & Susan Dell Foundation, Draper Associates, Unitus Seed Fund"
